budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
130000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",,673,"[{""id"": 334, ""name"": ""flying""}, {""id"": 2052, ""name"": ""traitor""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2630, ""name"": ""cutting the cord""}, {""id"": 3650, ""name"": ""child hero""}, {""id"": 3872, ""name"": ""broom""}, {""id"": 3873, ""name"": ""sorcerer's apprentice""}, {""id"": 3884, ""name"": ""school of witchcraft""}, {""id"": 3904, ""name"": ""griffon""}, {""id"": 4252, ""name"": ""black magic""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 12564, ""name"": ""werewolf""}, {""id"": 33783, ""name"": ""dark""}, {""id"": 33784, ""name"": ""muggle""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,Harry Potter and the Prisoner of Azkaban,"Harry, Ron and Hermione return to Hogwarts for another magic-filled year. Harry comes face to face with danger yet again, this time in the form of escaped convict, Sirius Black – and turns to sympathetic Professor Lupin for help.",79.679601,"[{""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""Heyday films"", ""id"": 437}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",31-05-2004,789804554,141,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Something wicked this way comes.,Harry Potter and the Prisoner of Azkaban,7.7,5877
130000000,"[{""id"": 18, ""name"": ""Drama""}]",,6972,"[{""id"": 440, ""name"": ""missionary""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2752, ""name"": ""ranch""}, {""id"": 5657, ""name"": ""australia""}, {""id"": 6731, ""name"": ""british""}, {""id"": 7856, ""name"": ""racist""}, {""id"": 9656, ""name"": ""cattle drive""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 221178, ""name"": ""stampede""}, {""id"": 229066, ""name"": ""waltzing matilda""}, {""id"": 229067, ""name"": ""trampled to death""}]",en,Australia,"Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin, Australia, by Japanese forces firsthand.",28.840997,"[{""name"": ""Bazmark Films"", ""id"": 240}, {""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""ScreenWest"", ""id"": 7888}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",18-11-2008,49554002,165,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,Welcome to Australia!,Australia,6.3,694
130000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",,82700,"[{""id"": 4565, ""name"": ""dystopia""}]",en,After Earth,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",42.840582,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}, {""name"": ""Overbrook Entertainment"", ""id"": 12485}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",30-05-2013,243843127,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Danger is real, fear is a choice",After Earth,5,2532
127500000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",,10567,"[{""id"": 843, ""name"": ""cataclysm""}, {""id"": 1423, ""name"": ""asteroid""}, {""id"": 3077, ""name"": ""leader""}, {""id"": 4803, ""name"": ""comet""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 10506, ""name"": ""prehistoric""}, {""id"": 10789, ""name"": ""prehistoric egg""}, {""id"": 12616, ""name"": ""dinosaur""}, {""id"": 161186, ""name"": ""nesting grounds""}, {""id"": 166958, ""name"": ""prehistoric creature""}, {""id"": 178645, ""name"": ""prehistoric adventure""}, {""id"": 181033, ""name"": ""lemur""}, {""id"": 183414, ""name"": ""prehistoric times""}]",en,Dinosaur,An orphaned dinosaur raised by lemurs joins an arduous trek to a sancturary after a meteorite shower destroys his family home.,26.548594,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Feature Animation"", ""id"": 10217}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",19-05-2000,354248063,82,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You have never seen anything like this.,Dinosaur,6.2,542
127000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",,181533,"[{""id"": 1406, ""name"": ""night watchman""}, {""id"": 2598, ""name"": ""museum""}, {""id"": 5647, ""name"": ""natural history""}, {""id"": 9682, ""name"": ""history""}, {""id"": 209642, ""name"": ""smithsonian""}]",en,Night at the Museum: Secret of the Tomb,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley (Ben Stiller) spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",115.597753,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}, {""name"": ""TSG Entertainment"", ""id"": 22213}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",17-12-2014,349424282,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One Final Night to Save the Day.,Night at the Museum: Secret of the Tomb,6.1,1851
130000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.megamind.com,38055,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 248, ""name"": ""date""}, {""id"": 378, ""name"": ""prison""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 1357, ""name"": ""fish""}, {""id"": 1419, ""name"": ""gun""}, {""id"": 1718, ""name"": ""dna""}, {""id"": 1919, ""name"": ""mayor""}, {""id"": 2095, ""name"": ""anti hero""}, {""id"": 2217, ""name"": ""rain""}, {""id"": 2598, ""name"": ""museum""}, {""id"": 4127, ""name"": ""one-sided love""}, {""id"": 8803, ""name"": ""serum""}, {""id"": 11477, ""name"": ""talking animal""}, {""id"": 12193, ""name"": ""reporter""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 219826, ""name"": ""stronger villain""}]",en,Megamind,"Bumbling supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life.",68.757242,"[{""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",28-10-2010,321887208,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,His brain is off the chain.,Megamind,6.7,1918
125000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",http://harrypotter.warnerbros.com/harrypotterandthedeathlyhallows/mainsite/index.html,671,"[{""id"": 616, ""name"": ""witch""}, {""id"": 1441, ""name"": ""christmas party""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2630, ""name"": ""cutting the cord""}, {""id"": 3335, ""name"": ""halloween""}, {""id"": 3650, ""name"": ""child hero""}, {""id"": 3872, ""name"": ""broom""}, {""id"": 4238, ""name"": ""chosen one""}, {""id"": 4456, ""name"": ""frog""}, {""id"": 170362, ""name"": ""fantasy world""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard -- with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths -- and about the villain who's to blame.",109.984351,"[{""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Heyday Films"", ""id"": 7364}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",16-11-2001,976475550,152,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Let the Magic Begin.,Harry Potter and the Philosopher's Stone,7.5,7006
130000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",http://www.ripd.com/,49524,"[{""id"": 1321, ""name"": ""gold""}, {""id"": 4668, ""name"": ""police operation""}, {""id"": 9104, ""name"": ""partner""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10327, ""name"": ""undead""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 207199, ""name"": ""police department""}]",en,R.I.P.D.,A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him. Based on the comic by Peter M. Lenkov.,39.448066,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Dark Horse Entertainment"", ""id"": 552}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",18-07-2013,61648500,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,To protect and serve the living,R.I.P.D.,5.4,1260
140000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",http://disney.go.com/disneyvideos/liveaction/pirates/main_site/main.html,22,"[{""id"": 911, ""name"": ""exotic island""}, {""id"": 1318, ""name"": ""blacksmith""}, {""id"": 1319, ""name"": ""east india trading company""}, {""id"": 1321, ""name"": ""gold""}, {""id"": 1459, ""name"": ""marriage proposal""}, {""id"": 1860, ""name"": ""mutiny""}, {""id"": 3266, ""name"": ""jamaica""}, {""id"": 4062, ""name"": ""skeleton""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 5744, ""name"": ""governor""}, {""id"": 11086, ""name"": ""wooden eye""}, {""id"": 11087, ""name"": ""gold coin""}, {""id"": 12988, ""name"": ""pirate""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 157186, ""name"": ""swashbuckler""}, {""id"": 167861, ""name"": ""caribbean""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 185200, ""name"": ""pirate ship""}, {""id"": 235625, ""name"": ""capuchin monkey""}, {""id"": 235626, ""name"": ""tortuga""}]",en,Pirates of the Caribbean: The Curse of the Black Pearl,"Jack Sparrow, a freewheeling 17th-century pirate who roams the Caribbean Sea, butts heads with a rival pirate bent on pillaging the village of Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her. But their seafaring mission is hardly simple.",271.972889,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",09-07-2003,655011224,143,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Prepare to be blown out of the water.,Pirates of the Caribbean: The Curse of the Black Pearl,7.5,6985
125000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.thehungergames.movie/,131631,"[{""id"": 836, ""name"": ""resistance""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6091, ""name"": ""war""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 11322, ""name"": ""female protagonist""}, {""id"": 18101, ""name"": ""bow and arrow""}, {""id"": 18249, ""name"": ""game""}, {""id"": 162484, ""name"": ""future war""}, {""id"": 162845, ""name"": ""revolt""}, {""id"": 165299, ""name"": ""class prejudice""}, {""id"": 207569, ""name"": ""human subjugation""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,The Hunger Games: Mockingjay - Part 1,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,206.227151,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Color Force"", ""id"": 5420}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",18-11-2014,752100229,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fire burns brighter in the darkness,The Hunger Games: Mockingjay - Part 1,6.6,5584
125000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",http://www.sonypictures.com/homevideo/thedavincicode/index.html,591,"[{""id"": 90, ""name"": ""paris""}, {""id"": 113, ""name"": ""holy grail""}, {""id"": 186, ""name"": ""christianity""}, {""id"": 345, ""name"": ""monk""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1222, ""name"": ""zurich""}, {""id"": 2908, ""name"": ""secret society""}, {""id"": 2966, ""name"": ""louvre""}, {""id"": 2969, ""name"": ""curator""}, {""id"": 2970, ""name"": ""symbologist""}, {""id"": 2975, ""name"": ""opus dei""}, {""id"": 2976, ""name"": ""heresy""}, {""id"": 2978, ""name"": ""mona lisa""}, {""id"": 4008, ""name"": ""freemason""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 11855, ""name"": ""pentagram""}, {""id"": 156081, ""name"": ""tomb""}, {""id"": 161207, ""name"": ""catholicism""}, {""id"": 161507, ""name"": ""cryptologist""}, {""id"": 161508, ""name"": ""iconography""}, {""id"": 163531, ""name"": ""albino""}, {""id"": 173162, ""name"": ""sect""}]",en,The Da Vinci Code,"When the curator of the Louvre is found murdered in the famed museum's hallowed halls, Harvard professor, Robert Langdon and cryptographer, Sophie Neve must untangle a deadly web of deceit involving the works of Leonardo da Vinci.",45.313197,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Skylark Productions"", ""id"": 8253}, {""name"": ""Government of Malta"", ""id"": 19927}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""MT"", ""name"": ""Malta""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",17-05-2006,767820459,149,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Seek the truth.,The Da Vinci Code,6.5,2704
103000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://www.riomovies.com/,172385,"[{""id"": 2646, ""name"": ""bird""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 33928, ""name"": ""audition""}, {""id"": 166103, ""name"": ""amazon rainforest""}, {""id"": 198270, ""name"": ""parrots""}]",en,Rio 2,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.",42.40024,"[{""name"": ""Blue Sky Studios"", ""id"": 9383}, {""name"": ""Twentieth Century Fox Animation"", ""id"": 11749}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",19-03-2014,500188435,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",Released,"He's villainous, she's venomous.",Rio 2,6.3,978
110000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",,36658,"[{""id"": 1852, ""name"": ""mutant""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10761, ""name"": ""superhuman""}]",en,X2,"Professor Charles Xavier and his team of genetically gifted superheroes face a rising tide of anti-mutant sentiment led by Col. William Stryker. Storm, Wolverine and Jean Grey must join their usual nemeses –  Magneto and Mystique – to unhinge Stryker's scheme to exterminate all mutants.",2.871739,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""Marvel Enterprises"", ""id"": 19551}, {""name"": ""XM2 Productions"", ""id"": 79026}, {""name"": ""XF2 Canada Productions"", ""id"": 79027}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",24-04-2003,407711549,133,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,The time has come for those who are different to stand united.,X2,6.8,3506
